ID,Artista
7768,Enrico Antonazzo
7769,Cristian Tranchini
7770,Iohosemprevoglia
7771,Almango Pop
7772,Felice Ferrante
7773,Il Trio Cellini
7774,Francesca Presto
7775,Gabrielkoral
7776,Jacopo Ratini
7777,Jessica Morlacchi
7778,Super B
7779,Manuel Mazzetti
7780,Stefano Marletta
7781,Mafè Almeida & the White Muffins
7782,Enrico Bicchi
7783,The Jazz Lag
7784,Morena Altieri
7785,Blackjack Billy
7786,Giorgia Boni
7787,La Scala Shepard
7788,Gli Anni
7789,Max Pezzali & Syria
7790,Nada Trio
7791,Max De Angelis
7792,Giulia Ermellino
7793,Frank Moyo
7794,Nesli & Alice Paba
7795,Valeria Valente
7796,Pierc
7797,Elio E Le Storie Tese Feat. Eugenio Finardi
7798,Paolo Jannacci
7799,La Rua
7800,Giò Sada
7801,CSR
7802,DIA
7803,ILY:1
7804,Lovelyz
7805,Dreamnote
7806,Rocket Punch
7807,wjsn
7808,WEKI MEKI
7809,CHERRY BULLET
7810,GUGUDAN
7811,ICHILLIN'
7812,H1-KEY
7813,LIGHTSUM
7814,Cignature
7815,OH MY GIRL
7816,WJSN CHOCOME
7817,Saturday
7818,BVNDIT
7819,FROMIS_9
7820,Weeekly
7821,EL7Z UP
7822,SONAMOO
7823,Brave Girls
7824,Pristin
7825,Dal★Shabet
7826,Uni.T
7827,mimiirose
7828,9muses
7829,TRI.BE
7830,CLASS:y
7831,A Pink
7832,Bugaboo
7833,Billlie
7834,SECRET NUMBER
7835,BerryGood
7836,Berry Good
7837,CLC
7838,LADIES' CODE
7839,Irris
7840,Kara
7841,piXy
7842,JO YURI
7843,Hello Venus
7844,Kwon Eun Bi
7845,Kep1er
7846,IZ*ONE
7847,FIESTAR
7848,YooA
7849,YeEun
7850,여자친구
7851,CraXy
7852,BESTie
7853,VIVIZ
7854,Purple Kiss
7855,Yena
7856,We;Na
7857,EXID
7858,BBGirls
7859,Lapillus
7860,RESCENE
7861,Loona
7862,Ryu Su Jeong
7863,Girl's Day
7864,Primrose
7865,Hot Issue
7866,Brown Eyed Girls
7867,Bling Bling
7868,MOMOLAND
7869,AOA
7870,Adya
7871,PinkFantasy
7872,Eite
7873,Spica
7874,I.O.I
7875,Orange Caramel
7876,Secret
7877,yerin
7878,MIJOO
7879,ELRIS
7880,S.E.S.
7881,Stay-C
7882,LUNARSOLAR
7883,Wonder Girls
7884,Red Velvet
7885,miss A
7886,SunMi
7887,f(x)
7888,Geenius
7889,3ye
7890,Choi Yoojung
7891,Eyedi
7892,Majors
7893,Blackswan
7894,T-ARA
7895,Sori
7896,Baek A Yeon
7897,G-reyish
7898,Minx
7899,Stephanie
7900,Flavia Fortunato
7901,Eladio Carrion
7902,Cruz Cafuné
7903,KIDD KEO
7904,Plan B
7905,Soge Culebra
7906,Natos y Waor
7907,Jon Z
7908,Micro TDH
7909,beret
7910,Ayax y Prok
7911,Ndotz
7912,Calle 13
7913,Nfasis
7914,Cyril Kamer
7915,SFDK
7916,Ele A El Dominio
7917,Luca J
7918,Sensei
7919,Wing Klan
7920,The Night Skinny
7921,maggio
7922,Lucci
7923,White Boy
7924,MC bbo
7925,Cernobyl Crew
7926,Moonloverz
7927,Danno
7928,Fares
7929,One Mic
7930,Sacre Scuole
7931,Ghemon Scienz
7932,Lord Bean
7933,Primo & Squarta
7934,Huga Flame
7935,Padre P-YO
7936,Il Lato Oscuro della Costa
7937,La Pina
7938,Dogo Gang
7939,Vincenzo Da Via Anfossi
7940,e-green
7941,"Marco Polo, Bassi Maestro & Ghemon"
7942,Casa Degli Specchi
7943,Soulcè & Teddy Nuvolari
7944,Rise Beatbox
7945,Centro13
7946,Ghemon & The Love 4tet
7947,Ape
7948,Johnny Marsiglia & Big Joe
7949,Raige e Zonta
7950,Alien Army
7951,Nicolaj Serjotti
7952,Boss Doms
7953,I Gufi
7954,Fausto Mesolella
7955,Eva Cassidy
7956,Musica Nuda
7957,Sophie Zelmani
7958,Jennifer Warnes
7959,Sara K.
7960,Lhasa de Sela
7961,Kari Bremnes
7962,Allan Taylor
7963,Nils Lofgren
7964,Chris Jones
7965,Eric Bibb
7966,Piers Faccini
7967,Fink
7968,Ane Brun
7969,Nick Mulvey
7970,David Munyon
7971,Sophie Hunger
7972,Petra Magoni
7973,Glen Hansard
7974,Rickie Lee Jones
7975,Mary Gauthier
7976,Shawn Colvin
7977,Paolo Pietrangeli
7978,Fausto Amodei
7979,Sergio Dalma
7980,Niña Pastori
7981,Rosario
7982,Lisa Nilsson
7983,Tomas Ledin
7984,Orup
7985,Gyllene Tider
7986,Jill Johnson
7987,Marie Fredriksson
7988,Eva Dahlgren
7989,Björn Skifs
7990,Ulf Lundell
7991,Style
7992,Per Gessle
7993,Lili & Susie
7994,Kikki Danielsson
7995,Nordman
7996,The Ark
7997,Melissa Horn
7998,Tommy Körberg
7999,Lars Winnerbäck
8000,Pernilla Wahlgren
8001,Eric Gadd
8002,Anna Book
8003,Björn Afzelius
8004,Amy Diamond
8005,Afro-Dite
8006,Nationalteatern
8007,Bo Kaspers Orkester
8008,Kovacs
8009,Iyeoka
8010,Haley Reinhart
8011,Kristina Train
8012,Kylie Auldist
8013,Bo Saris
8014,Rilan & The Bombardiers
8015,Y'akoto
8016,Shaun Escoffery
8017,Titiyo
8018,ZZ Ward
8019,Melanie Durrant
8020,Danielle Ponder
8021,Stephen Simmonds
8022,Imany
8023,Awa Ly
8024,Samuel Jack
8025,Stonekeepers
8026,Allan Rayman
8027,Ben l'Oncle Soul
8028,Alex Clare
8029,Denitia
8030,Elise LeGrow
8031,Royal Deluxe
8032,"Leslie Odom, Jr."
8033,The Revivalists
8034,Smoove & Turrell
8035,Izo FitzRoy
8036,Nasri
8037,Albin Lee Meldau
8038,The Bamboos
8039,Two Another
8040,Randy Crawford
8041,Karise Eden
8042,Maverick Sabre
8043,Vintage Trouble
8044,UNTONE CHERNOV
8045,Union Of Sound
8046,Max Frost
8047,Y.V.E. 48
8048,Monophonics
8049,Mark Roberts
8050,Frigga
8051,Stephane Huguenin
8052,Imelda May
8053,Andy Powell
8054,Tolan Shaw
8055,Sugar Jesus
8056,Tiwayo
8057,My My Snake Eyes
8058,Blues Saraceno & Nine One One
8059,Jehro
8060,David Lawrence
8061,Emmy Jo
8062,Dr. Project Point Blank
8063,Orsten
8064,Diego Garcia
8065,Dominic Glover
8066,The Hillbilly Moon Explosion
8067,DNDM
8068,Ірина Білик
8069,renie cares
8070,BLOOMS CORDA
8071,Крихітка
8072,NAZVA
8073,Скрябін
8074,Юля Юріна
8075,Yarmak
8076,Арсен Мірзоян
8077,Бумбокс
8078,DakhaBrakha
8079,Святослав Вакарчук
8080,Lama
8081,DZIDZIO
8082,ТНМК
8083,Тарас Чубай
8084,panivalkova
8085,Meg Myers
8086,Nico Vega
8087,Shake Shake Go
8088,The Asteroids Galaxy Tour
8089,K.Flay
8090,Fitz and the Tantrums
8091,The Man Who
8092,Foreign Air
8093,NONONO
8094,JJ Wilde
8095,Saint PHNX
8096,The Heavy
8097,Grace Potter & The Nocturnals
8098,Noémie Wolfs
8099,Lily Kershaw
8100,Anya Marina
8101,Love Fame Tragedy
8102,Grace Mitchell
8103,sara hartman
8104,Laurel
8105,Lucy Daydream
8106,Paper Idol
8107,Honeymoan
8108,Alexander Jean
8109,April Smith and The Great Picture Show
8110,Sir Sly
8111,Serena Ryder
8112,The Moog
8113,Ida Maria
8114,The Royal Concept
8115,Daisy the Great
8116,MXMS
8117,Elle Valenci
8118,Selah Sue
8119,Jetta
8120,Arrested Youth
8121,Cliff Richard
8122,Sandie Shaw
8123,Connie Francis
8124,Wilma Goich
8125,Dionne Warwick
8126,Marie Myriam
8127,Emilio Pericoli
8128,Petula Clark
8129,Brigitte Bardot
8130,Neil Sedaka
8131,Jeanette
8132,Elaiza
8133,Leslie Clio
8134,Levina
8135,Quartetto Cetra
8136,Stelvio Cipriani
8137,Teddy Reno
8138,Pino Donaggio
8139,Natalino Otto
8140,Ernesto Bonino
8141,Alberto Rabagliati
8142,Armando Trovaioli
8143,Dean Martin
8144,Lelio Luttazzi
8145,Flo Sandon's
8146,Trio Lescano
8147,Piero Umiliani
8148,Sidney Bechet
8149,Nancy Sinatra
8150,The Chiffons
8151,The Dixie Cups
8152,The Shirelles
8153,Trini Lopez
8154,Lulu
8155,Bobby Goldsboro
8156,Louis Prima
8157,Rosemary Clooney
8158,Swing City
8159,Lou Monte
8160,The Puppini Sisters
8161,The Andrews Sisters
8162,Benny Goodman
8163,Tom Gaebel
8164,Cab Calloway
8165,Sugarpie And The Candymen
8166,Glenn Miller
8167,The Hot Sardines
8168,Fred Astaire
8169,Fats Waller
8170,Matt Monro
8171,Engelbert Humperdinck
8172,The Crystals
8173,Pat Boone
8174,Bobby Vinton
8175,The Righteous Brothers
8176,Ricky Nelson
8177,Johnny Tillotson
8178,Lizz Wright
8179,Madeleine Peyroux
8180,Avishai Cohen
8181,Henri Salvador
8182,Paolo Fresu
8183,Thomas Dutronc
8184,Dominique Fils-Aimé
8185,Claude Nougaro
8186,Stefano Bollani
8187,Melody Gardot
8188,Sven Libaek
8189,Michael Small
8190,Nora Orlandi
8191,Alberto Baldan Bembo
8192,Alessandro Alessandroni
8193,Gianni Marchetti
8194,Piero Piccioni
8195,Berto Pisano
8196,Roberto Pregadio
8197,Peter Thomas Sound Orchester
8198,I Marc 4
8199,Bruno Nicolai
8200,Sandro Brugnolini
8201,Carlo Rustichelli
8202,Gianni Ferrio
8203,Francis Lai
8204,Puccio Roelens
8205,Henry Mancini
8206,Giuliano Sorgini
8207,Giovanni Fusco
8208,Riz Ortolani
8209,Herb Alpert and the Tijuana Brass
8210,Enrico Intra
8211,Stefano Torossi
8212,The Little Dippers
8213,Nino Rota
8214,Nicola Piovani
8215,The Cyrkle
8216,Carlo Savina
8217,Franco Micalizzi
8218,Gabriel Yared
8219,Francesco De Masi
8220,Stephen Rennicks
8221,Ennio Morricone
8222,Emile Mosseri
8223,John Cameron
8224,Vladimir Cosma
8225,Les Baxter
8226,Michel Colombier
8227,Hugo Montenegro
8228,Bibi Flash
8229,Azoto
8230,Indeep
8231,Gary Low
8232,Giorgio Moroder
8233,Moon Ray
8234,Fun Fun
8235,France Joli
8236,B.W.H.
8237,"Lipps, Inc."
8238,KC and The Sunshine Band
8239,Plastic Mode
8240,Rainbow Team
8241,Rick James
8242,My Mine
8243,Cheryl Lynn
8244,Carla Boni
8245,Luciano Tajoli
8246,Johnny Dorelli
8247,Gianni Meccia
8248,Miranda Martino
8249,Doris Day
8250,Tom Jones
8251,Gilbert O'Sullivan
8252,Andy Williams
8253,Remo Anzovino
8254,DATO
8255,Владимир Маркин
8256,King Harvest
8257,Player
8258,Brenda Lee
8259,Lorenzo Licitra
8260,Michele Morrone
8261,fabio de angelis
8262,Il Divo
8263,"Andrea Bocelli, Matteo Bocelli"
8264,"Matteo Bocelli, Sebastian Yatra"
8265,Kollavinilika
8266,Vittoria
8267,Marco Apicella
8268,Mumm
8269,L'acqua Cade
8270,Andry B.
8271,El Canfin
8272,Salina Cruz
8273,I Tamarri
8274,Kammamuri's
8275,Italian Music Players
8276,D'Arabia
8277,Ivan Silvestrini
8278,Time Records
8279,Paola Cortellesi
8280,Glaceo
8281,De8ed
8282,Polyfunktional
8283,Che Dormono
8284,Mohai Experiment
8285,Michele Balduzzi
8286,Bisbetic
8287,MODI'
8288,aldo giovanni e giacomo
8289,Gianluca Modanese
8290,Angelica Bove
8291,Questo e Quello
8292,Moska Drunkard
8293,Sea John
8294,Grelmos
8295,Uku Suviste
8296,The Ludvig
8297,henry semler
8298,Andrei Zevakin
8299,Ana Soklič
8300,Anxhela Peristeri
8301,Vasil Garvanliev
8302,Vladana
8303,Markus Riva
8304,DeTeresa
8305,Anastasija Koprolčec
8306,Nina Zizic
8307,Connolly
8308,Ardit Cuni
8309,NeonoeN
8310,Damir Kedzo
8311,Nevena Božović
8312,ZiBBZ
8313,Baryak
8314,Vincent Bueno
8315,Tamara Živković
8316,Algert Sala
8317,DZORDZI
8318,m els
8319,ottobre
8320,Eugent Bushpepa
8321,Michael ben David
8322,IVXN
8323,Palaye Royale
8324,The Struts
8325,Panic! at the Disco
8326,Andy Black
8327,The Warning
8328,Bryce Fox
8329,Des Rocs
8330,The Rasmus
8331,Grandson
8332,My Chemical Romance
8333,Moon Walker
8334,Saint Chaos
8335,The Last Dinner Party
8336,Muse
8337,Queen
8338,Nickelback
8339,Three Days Grace
8340,YOnaka
8341,Livingston
8342,Corey Taylor
8343,Halestorm
8344,Tokio Hotel
8345,halocene
8346,30 Seconds to Mars
8347,Shinedown
8348,Seether
8349,The Faim
8350,The Runaways
8351,Finger Eleven
8352,Fall Out Boy
8353,Queen & David Bowie
8354,Airways
8355,Oh The Larceny
8356,Linkin Park
8357,The Rose
8358,Royal Republic
8359,Gerard Way
8360,Kongos
8361,New Medicine
8362,Skillet
8363,The Happy Fits
8364,Lord of the Lost
8365,The Wrecks
8366,You Me at Six
8367,Bon Jovi
8368,Thousand Foot Krutch
8369,Blue October
8370,Billy Talent
8371,Capital Inicial
8372,Placebo
8373,Venere Vai Venus
8374,Serj Tankian
8375,Chase Holfelder
8376,Bear Ghost
8377,The Technicolors
8378,"Måneskin, Tom Morello"
8379,LØREN
8380,Poe the Passenger
8381,Cleopatrick
8382,WISM
8383,Fitness Forever
8384,Sergio Sylvestre
8385,Malerba
8386,Mario Merola
8387,Crematory
8388,Coma Alliance
8389,Diary of Dreams
8390,James Poole
8391,鬼卞
8392,FAELDER
8393,Niemann
8394,Diorama
8395,Michael Draw
8396,Ki:Theory
8397,Mario Da Vinci
8398,Stelartronic
8399,Sturmmann
8400,TIM DIAN
8401,Hatef Mehraban
8402,Seba Campos
8403,Электросон
8404,Old Caltone
8405,Gasmac Gilmore
8406,Jadu
8407,"Mario Pasqualillo, Pina Lamara"
8408,Gloria Cristian
8409,"Amedeo Pariante, Pina Lamara"
8410,"Isa Landi, Totonno Parise"
8411,"Silvana Martino, Massimo Masiello"
8412,AP$ENT
8413,Giacomo Rondinella
8414,Anthony
8415,Alberto Berri
8416,R3hab
8417,Marc Korn
8418,Steve Modana
8419,Kyanu
8420,Italobrothers
8421,Robin Schulz
8422,Lost Frequencies
8423,Empyre One
8424,Mike Williams
8425,Hypaton
8426,Tiësto
8427,Djane HouseKat
8428,DJ Gollum
8429,Steve Aoki
8430,Quintino
8431,Alan Walker
8432,89ers
8433,Don Diablo
8434,Martin Garrix
8435,NERVO
8436,David Puentez
8437,AronChupa
8438,The Hitmen
8439,Kilian K
8440,Scotty
8441,Master Blaster
8442,Basshunter
8443,Floorfilla
8444,Poylow
8445,Hi_Tack
8446,Manian
8447,BEAUZ
8448,Bob Sinclar
8449,Moti
8450,Jaxomy
8451,Pakito
8452,Armin van Buuren
8453,Axwell /\ Ingrosso
8454,Jasper Forks
8455,Hallmore
8456,DJ Aligator
8457,Alex Gaudino
8458,Sylver
8459,Scooter
8460,Laurent Wolf
8461,Jan Wayne
8462,Swedish House Mafia
8463,Benassi Bros.
8464,Morgan Page
8465,Baby Alice
8466,Guru Josh Project
8467,Edward Maya
8468,Safri Duo
8469,Sean Finn
8470,666
8471,Supermode
8472,Tekknő
8473,Otto Knows
8474,Darude
8475,Brooklyn Bounce
8476,W&W
8477,Tungevaag
8478,Ziggy x
8479,Mark 'Oh
8480,Mauro Picotto
8481,Felix Jaehn
8482,Barthezz
8483,DJ Dean
8484,DJ Quicksilver
8485,Special D.
8486,Yves Larock
8487,DJs @ Work
8488,Martin Jensen
8489,Ayla
8490,DJ Sammy
8491,Perfect Pitch
8492,Mike Candys
8493,twocolors
8494,Starsplash
8495,Shaun Baker
8496,Hotel Saint George
8497,O-Zone
8498,Topmodelz
8499,Aquagen
8500,Barcode Brothers
8501,Bomfunk MC's
8502,Scatman John
8503,SMiLE.dk
8504,U96
8505,Robert Miles
8506,Daddy DJ
8507,Caramell
8508,ATB
8509,Danzel
8510,Crazy Frog
8511,Eric Prydz
8512,Blümchen
8513,The Underdog Project
8514,Benny Benassi
8515,20 Fingers
8516,Kygo
8517,Tim Berg
8518,Alesso
8519,Galantis
8520,Zedd
8521,Avicii & Nicky Romero
8522,Jonas Blue
8523,Axwell Λ Ingrosso
8524,BUNT.
8525,Hardwell
8526,Gryffin
8527,Afrojack
8528,Avicii & Sebastien Drums
8529,Vicetone
8530,Syn Cole
8531,Nicky Romero
8532,Mike Perry
8533,Sebastian Ingrosso
8534,Cazzette
8535,Dimitri Vegas & Like Mike
8536,Lucas & Steve
8537,Meduza
8538,Steve Angello
8539,DubVision
8540,Sick Individuals
8541,Tobu
8542,DJ Snake
8543,Axwell
8544,Loud Luxury
8545,Kshmr
8546,Klingande
8547,Madeon
8548,Jim Yosef
8549,Kaskade
8550,Matisse & Sadko
8551,Area21
8552,Kungs
8553,Krewella
8554,Jay Hardway
8555,Starley
8556,3LAU
8557,Avicii vs. Nicky Romero
8558,DVBBS
8559,Bingo Players
8560,Nadia Ali
8561,Elektronomia
8562,deadmau5
8563,Joel Corry
8564,Dada Life
8565,Michael Calfan
8566,TheFatRat
8567,Bakermat
8568,John De Sohn
8569,Sebastian Ingrosso & Alesso
8570,Retrovision
8571,Fedde Le Grand
8572,Alok
8573,Jack Ü
8574,Dirty South
8575,MATOMA
8576,Yves V
8577,Bassjackers
8578,Regard
8579,CDM Project
8580,Don Omar Feat. Lucenzo
8581,Фабрика
8582,Sak Noel
8583,RaiM
8584,Konfuz
8585,Yolanda Be Cool
8586,GAYAZOV$ BROTHER$
8587,Quest Pistols Show
8588,Jessy Matador
8589,Лоя
8590,Los Del Rio
8591,Holly Dolly
8592,ДИСКОТЕКА АВАРИЯ
8593,Андрей Губин
8594,"LMFAO, Lauren Bennett, GoonRock"
8595,АНГИНА
8596,Jakarta
8597,F4ST
8598,BIFFGUYZ
8599,Вирус
8600,Света
8601,Краски
8602,One-T
8603,Yolanda Be Cool & Dcup
8604,Jack Holiday & Mike Candys
8605,Remady
8606,Laidback Luke
8607,Darius & Finlay
8608,Ian Carey
8609,Deepside Deejays
8610,Vize
8611,lunax
8612,Michael Mind Project
8613,Dj Smash
8614,Neptunica
8615,The Disco Boys
8616,Basto
8617,Bodybangers
8618,Moguai
8619,Dj DimixeR
8620,KEANU SILVA
8621,Dimitri Vegas
8622,Timmy Trumpet
8623,Pascal Letoublon
8624,Tujamo
8625,BlasterJaxx
8626,PH Electro
8627,Nightcrawlers
8628,Foggy
8629,Tony Igy
8630,Swanky Tunes
8631,Radio Killer
8632,Morris
8633,DJ Sava
8634,Oneil
8635,Mia Martina
8636,Play & Win
8637,Lucas Estrada
8638,Andreea Banica
8639,Kate Linn
8640,Burak Yeter
8641,LANNÉ
8642,Matvey Emerson
8643,Claydee
8644,mari ferrari
8645,DJ GOJA
8646,Sasha Lopez
8647,NALYRO
8648,Leonid Rudenko
8649,Tom Boxer
8650,Edward Maya & Vika Jigulina
8651,Dj Antonio
8652,hallman
8653,Catiso
8654,Filatov & Karas
8655,Daxten
8656,Junge Junge
8657,Zombie Nation
8658,Rollergirl
8659,Royal Gigolos
8660,Ferry Corsten
8661,System F
8662,Paffendorf
8663,Paul van Dyk
8664,Da Hool
8665,Energy 52
8666,DJ Satomi
8667,Bentley Robles
8668,Nova May
8669,RYL0
8670,Jane Bell
8671,Bimini
8672,Kazaky
8673,Dani Sylvia
8674,Tia Tia
8675,Say Now
8676,Bob the Drag Queen
8677,Blair St. Clair
8678,Maris
8679,The Knocks
8680,Pnau
8681,Cannons
8682,Eli & Fur
8683,ACraze
8684,Kream
8685,Fisher
8686,Sylvan Esso
8687,Duke Dumont
8688,The Avener
8689,Hayden James
8690,Chromeo
8691,Shallou
8692,Phantogram
8693,Tep No
8694,Alison Wonderland
8695,Miike Snow
8696,Haiku Hands
8697,Empire of the Sun
8698,Fred again..
8699,Calvin Harris & Sam Smith
8700,Major Lazer
8701,LASTLINGS
8702,Sacre
8703,punctual
8704,Sidepiece
8705,Hayla
8706,warner case
8707,Vitalic
8708,Hermes House Band
8709,King Africa
8710,Don Caballero
8711,yall
8712,Maroon 5 feat. Christina Aguilera
8713,Los Del Río
8714,Dario G
8715,June of 44
8716,Cartoons
8717,Shaft
8718,Carrapicho
8719,Bambee
8720,C-Bool
8721,Audiosoulz
8722,Feder
8723,L.B. One
8724,Coopex
8725,Triplo Max
8726,Jaydan Wolf
8727,Deepierro
8728,Dance Fruits Music
8729,Raaban
8730,ARTIK & Asti
8731,Basixx
8732,Plazma
8733,Liza Evans
8734,Junior Caldera
8735,Jonas Aden
8736,Freemasons
8737,Lika Morgan
8738,JOHN BALAYA
8739,Alex C
8740,Roy Bee
8741,Boom
8742,DJ Sammy & Yanou
8743,Schnuffel
8744,Verona
8745,Stardust
8746,Highland
8747,Far East Movement
8748,Activ
8749,Axel Johansson
8750,Vexento
8751,Ahrix
8752,Lensko
8753,Ahxello
8754,Janji
8755,Clarx
8756,Deaf Kev
8757,Alex Skrindo
8758,jpb
8759,Spektrem
8760,3rd Prototype
8761,Diamond Eyes
8762,Di Young
8763,Ampyx
8764,Alle Farben
8765,OMFG
8766,Konrad Mil
8767,Distrion
8768,Neovaii
8769,Hellberg
8770,Fidel Wicked
8771,Nitro Fun
8772,TheFatRat & Anjulie
8773,Will Sparks
8774,Oliver Heldens
8775,Borgeous
8776,Enur
8777,Wolfgang Gartner
8778,Chris Lake
8779,Curbi
8780,shouse
8781,DVBBS & Borgeous
8782,Dom Dolla
8783,Kaaze
8784,Michael Mind
8785,Basslovers United
8786,Get Far
8787,Braaheim
8788,Katherine Jenkins
8789,Plácido Domingo
8790,Russell Watson
8791,Sarah Brightman
8792,José Carreras
8793,André Rieu
8794,Hayley Westenra
8795,Maria Callas
8796,Roberto Alagna
8797,Mario Lanza
8798,Jackie Evancho
8799,The Three Tenors
8800,Cecilia Bartoli
8801,Sissel
8802,Charlotte Church
8803,The Canadian Tenors
8804,Amaury Vassili
8805,Sarah Brightman & Andrea Bocelli
8806,Bryn Terfel
8807,Aled Jones
8808,Wiener Philharmoniker
8809,Rolando Villazón
8810,Renée Fleming
8811,Herbert von Karajan
8812,Sir Neville Marriner
8813,Дмитрий Хворостовский
8814,All Angels
8815,Montserrat Caballé
8816,Giorgia Fumanti
8817,Симфонический оркестр Мариинского театра
8818,Antonio Vivaldi
8819,Sumi Jo
8820,Пётр Ильич Чайковский
8821,Voces8
8822,Jonas Kaufmann
8823,Wolfgang Amadeus Mozart
8824,Владимир Федосеев
8825,Ludwig van Beethoven
8826,London Philharmonic Orchestra
8827,Alfred Brendel
8828,Pyotr Ilyich Tchaikovsky
8829,St. Petersburg Orchestra of the State Hermitage Museum Camerata
8830,Glenn Gould
8831,Сергей Васильевич Рахманинов
8832,Евгений Светланов
8833,Владимир Ашкенази
8834,Анна Нетребко
8835,Julio Iglesias
8836,Eve St. Jones
8837,Papik
8838,Димаш Кудайберген
8839,Chris Botti
8840,Diana Krall
8841,Perry Como
8842,Michael Bublé
8843,David Foster
8844,Susan Boyle
8845,Emin
8846,Secret Garden
8847,Laura Fygi
8848,Elaine Paige
8849,Kenny G
8850,Муслим Магомаев
8851,Nat King Cole
8852,Petra Berger
8853,Emma Shapplin
8854,Mario Frangoulis
8855,Сергей Лемешев
8856,Freddie Mercury & Montserrat Caballé
8857,Tophat Panda
8858,Daniel Lavoie
8859,IP Orchestra
8860,Best Of Hits
8861,Нодар Ревия
8862,Era
8863,CJ Music
8864,Mozart l'Opéra Rock
8865,Владимир Пресняков
8866,Николай Носков
8867,Макс Фадеев
8868,Kerusu
8869,Brainstorm
8870,Vacuum
8871,Полина Гагарина
8872,Александр Иванов
8873,Marcus Viana
8874,Musical Mania
8875,George Perris
8876,Nicola Cavallaro
8877,Forestella
8878,Fandom
8879,Gregorian
8880,新时代轻音乐团
8881,Dimash Qudaibergen
8882,Maria Levinson
8883,Инь-Ян
8884,Giuseppe di Stefano
8885,Anna Netrebko
8886,Leontyne Price
8887,Giuseppe Verdi
8888,Philippe Jaroussky
8889,Nikolaus Harnoncourt
8890,Giacomo Puccini
8891,Kiri Te Kanawa
8892,Claudio Abbado
8893,Riccardo Muti
8894,Enrico Caruso
8895,Mario del Monaco
8896,Thomas Beecham
8897,Natalie Dessay
8898,Elīna Garanča
8899,Georges Bizet
8900,Жорж Бизе
8901,Andreas Scholl
8902,Franco Corelli
8903,Jessye Norman
8904,Teodor Currentzis
8905,Джузеппе Верди
8906,Salvatore Accardo
8907,Carlo Maria Giulini
8908,Sir Georg Solti
8909,Vincenzo Bellini
8910,Gioacchino Rossini
8911,Gaetano Donizetti
8912,Kathleen Battle
8913,Antonio Pappano
8914,Maurizio Pollini
8915,Juan Diego Flórez
8916,Barbara Bonney
8917,Richard Wagner
8918,John Eliot Gardiner
8919,Teresa Berganza
8920,Mirella Freni
8921,Jakub Józef Orliński
8922,René Jacobs
8923,Carl Orff
8924,Dietrich Fischer-Dieskau
8925,Elisabeth Schwarzkopf
8926,Dame Joan Sutherland
8927,Anne Sofie von Otter
8928,Symphonieorchester des Bayerischen Rundfunks
8929,Michel Plasson
8930,Diana Damrau
8931,Patricia Petibon
8932,Joyce DiDonato
8933,Fabio Biondi
8934,Arturo Benedetti Michelangeli
8935,Bernard Haitink
8936,Sir Colin Davis
8937,Wolfgang Sawallisch
8938,Carlos Kleiber
8939,Metropolitan Opera Orchestra
8940,Томазо Альбинони
8941,Борис Березовский
8942,Gundula Janowitz
8943,Gewandhausorchester Leipzig
8944,Berliner Philharmoniker
8945,Александр Шевченко
8946,Vittorio Monti
8947,Александр Шоуа
8948,Matt Dusk
8949,Игорь Корнилов
8950,Gil Ventura
8951,Cantovano and His Orchestra
8952,Natalie Cole
8953,Al Martino
8954,Sarah Menescal
8955,The Overtones
8956,Hugo Strasser
8957,Renee Olstead
8958,Lionel Richie
8959,Smooth Jazz All Stars
8960,Инструментальный ансамбль «Мелодия»
8961,Eric Bouvelle
8962,Karen Souza
8963,Jack Jezzro
8964,Алексей Чумаков
8965,Michelle Simonal
8966,Max Greger
8967,Victor
8968,Cyril
8969,Destiny
8970,Victoria
8971,"Юрий Шевчук, ДДТ"
8972,Indian Calling
8973,Glenn Main
8974,Joe Dolan
8975,Монах Авель
8976,ABBA Stars
8977,Silenzium
8978,Cast of Zoey’s Extraordinary Playlist
8979,Il Balletto di Bronzo
8980,Alphataurus
8981,Museo Rosenbach
8982,Gentle Giant
8983,Osanna
8984,Caravan
8985,Renaissance
8986,Camel
8987,Van der Graaf Generator
8988,Arti & Mestieri
8989,"Emerson, Lake & Palmer"
8990,Locanda delle Fate
8991,Triumvirat
8992,Steve Hackett
8993,Gong
8994,Hatfield and the North
8995,Brand X
8996,Änglagård
8997,Yes
8998,Soft Machine
8999,UK
9000,Jethro Tull
9001,Nektar
9002,National Health
9003,King Crimson
9004,Focus
9005,Picchio dal Pozzo
9006,Strawbs
9007,The Flower Kings
9008,Big Big Train
9009,Greenslade
9010,Eloy
9011,Wobbler
9012,Gryphon
9013,Anthony Phillips
9014,Rick Wakeman
9015,Happy the Man
9016,IQ
9017,echolyn
9018,Genesis
9019,Bacamarte
9020,Jon Anderson
9021,Curved Air
9022,Anekdoten
9023,Pendragon
9024,Matching Mole
9025,Chris Squire
9026,Cressida
9027,Goblin
9028,Kaipa
